open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1609596000000,772.23000000,772.56000000,755.00000000,761.95000000,33315.91732000,1609599599999,25380306.34694050,31564,15011.29316000,11433461.85537460,0
1609599600000,762.00000000,770.23000000,761.99000000,770.07000000,18009.72803000,1609603199999,13799291.19220170,18857,9069.69723000,6949791.30765520,0
1609603200000,770.07000000,784.65000000,765.92000000,783.52000000,59623.23857000,1609606799999,46203001.43816990,46676,30459.75351000,23608388.15913480,0
1609606800000,783.44000000,786.27000000,775.69000000,780.53000000,24563.95962000,1609610399999,19179197.76410270,27276,12101.85140000,9447806.24580130,0
1609610400000,780.56000000,785.63000000,773.68000000,780.99000000,20541.84158000,1609613999999,16010624.99587730,22603,10208.12923000,7957203.74409810,0
1609614000000,781.09000000,788.80000000,778.36000000,785.82000000,17416.77548000,1609617599999,13666308.61970130,20456,8856.11095000,6949345.70400240,0
1609617600000,785.94000000,786.64000000,754.37000000,757.74000000,49843.32736000,1609621199999,38444239.27689780,44991,23566.81666000,18182388.81902470,0
1609621200000,757.74000000,771.67000000,752.51000000,769.37000000,30154.16269000,1609624799999,23090305.73621750,28926,15796.35431000,12099582.67109630,0
1609624800000,769.37000000,774.98000000,766.04000000,772.75000000,8437.15599000,1609628399999,6509120.47187040,10157,4010.64647000,3094270.71418230,0
1609628400000,772.75000000,778.45000000,764.53000000,775.28000000,19361.99274000,1609631999999,14974246.51617330,21682,10596.88850000,8195934.01140110,0
1609632000000,775.33000000,779.43000000,771.50000000,776.47000000,12147.63014000,1609635599999,9425871.96914260,16837,6217.29229000,4824430.56581070,0
1609635600000,776.46000000,779.52000000,773.06000000,777.63000000,11318.22549000,1609639199999,8788083.84604290,12668,4669.36160000,3627405.49070960,0
1609639200000,777.63000000,782.46000000,776.11000000,779.78000000,8481.86279000,1609642799999,6607545.41418520,9492,3833.83256000,2986396.05134470,0
1609642800000,779.75000000,780.08000000,772.34000000,773.43000000,8825.36833000,1609646399999,6851119.03102780,10726,4201.22332000,3261348.45999640,0
1609646400000,773.34000000,779.45000000,769.64000000,778.36000000,9577.46764000,1609649999999,7413601.98137980,11507,4273.21773000,3308692.35193490,0
1609650000000,778.36000000,791.18000000,777.10000000,787.20000000,34066.69402000,1609653599999,26793835.00645900,35993,17190.00844000,13518198.28949750,0
1609653600000,787.23000000,802.63000000,784.80000000,800.62000000,26088.34855000,1609657199999,20793227.17584130,30182,13566.15883000,10811255.57960110,0
1609657200000,800.62000000,806.35000000,795.73000000,800.64000000,23689.90954000,1609660799999,18991263.76140870,28785,11776.55235000,9442756.95024310,0
1609660800000,800.61000000,820.33000000,792.03000000,818.16000000,29091.74648000,1609664399999,23461654.56169280,35394,14950.01610000,12059070.48644500,0
1609664400000,818.18000000,826.26000000,813.87000000,819.38000000,30628.76715000,1609667999999,25088875.13132080,41023,15189.46288000,12446151.40831380,0
1609668000000,819.42000000,829.71000000,817.28000000,826.32000000,27835.75751000,1609671599999,22939450.36479470,36251,14785.76408000,12185329.70589780,0
1609671600000,826.35000000,834.59000000,824.92000000,830.62000000,22928.28885000,1609675199999,19015055.64597120,28527,12009.38947000,9962414.28081410,0
1609675200000,830.55000000,836.72000000,827.31000000,832.36000000,18431.10221000,1609678799999,15336245.52001890,25507,9123.98654000,7592675.47390580,0
1609678800000,832.32000000,889.42000000,832.32000000,875.37000000,58268.09773000,1609682399999,50545854.41671420,54199,30493.05793000,26445843.57594460,0
1609682400000,875.33000000,922.90000000,864.50000000,914.17000000,92469.36761000,1609685999999,83297099.96987110,71697,46724.22941000,42090378.38312250,0
1609686000000,914.17000000,921.42000000,882.70000000,919.30000000,70870.95431000,1609689599999,64104069.23096530,66089,36241.13484000,32797535.76112710,0
1609689600000,919.20000000,978.34000000,919.16000000,936.46000000,124308.88635000,1609693199999,118924274.42685960,94519,62239.90373000,59527360.55918500,0
1609693200000,937.04000000,960.58000000,917.80000000,936.26000000,76403.50218000,1609696799999,71914801.36496430,72880,37898.56666000,35670651.37842790,0
1609696800000,936.28000000,942.63000000,890.54000000,917.95000000,63671.75981000,1609700399999,58455456.88991530,64044,31492.19084000,28922471.02440360,0
1609700400000,917.88000000,923.95000000,899.77000000,921.70000000,37761.94416000,1609703999999,34416514.63672790,42713,18710.97838000,17059100.66724600,0
1609704000000,921.66000000,964.83000000,920.29000000,946.90000000,56867.47931000,1609707599999,53924534.66548320,55997,28508.46065000,27023218.89775380,0
1609707600000,947.00000000,958.06000000,937.18000000,950.58000000,27497.63658000,1609711199999,26078338.13201460,33741,14126.21044000,13394016.79298360,0
1609711200000,950.50000000,998.77000000,946.00000000,993.05000000,48412.87083000,1609714799999,47551335.60441820,45862,25128.30773000,24683233.28226100,0
1609714800000,993.10000000,1013.33000000,957.65000000,980.14000000,67923.81155000,1609718399999,67355280.96635410,58929,34275.91973000,33998061.23667770,0
1609718400000,979.58000000,997.29000000,955.77000000,977.12000000,52932.31139000,1609721999999,51639903.34385030,59212,26795.70717000,26144703.21441500,0
1609722000000,977.12000000,979.95000000,957.62000000,968.18000000,26951.65566000,1609725599999,26100846.68891550,38834,12026.60727000,11645336.55205970,0
1609725600000,968.15000000,983.21000000,963.36000000,980.83000000,21106.66422000,1609729199999,20557039.98743600,31409,11129.15264000,10839738.39845450,0
1609729200000,980.92000000,1027.78000000,979.53000000,1023.29000000,36659.07043000,1609732799999,36719993.73312110,46173,19014.47931000,19035825.79275920,0
1609732800000,1023.44000000,1037.39000000,1015.00000000,1030.08000000,38486.28113000,1609736399999,39513717.87727480,44817,20187.81048000,20727323.23287010,0
1609736400000,1029.97000000,1098.73000000,1019.36000000,1086.78000000,59488.11106000,1609739999999,63044834.03428290,61244,31436.15610000,33296006.97875320,0
1609740000000,1086.87000000,1168.53000000,1081.42000000,1110.41000000,100957.25797000,1609743599999,113222468.84994210,78662,47834.31639000,53617923.54001630,0
1609743600000,1110.93000000,1123.69000000,1022.00000000,1046.53000000,82605.90672000,1609747199999,88310975.41289000,72442,39538.32954000,42276768.08513930,0
1609747200000,1046.53000000,1080.45000000,985.84000000,1023.04000000,67004.90408000,1609750799999,69252285.56197200,61236,32277.21981000,33388763.48655920,0
1609750800000,1023.01000000,1029.53000000,898.00000000,969.66000000,97412.99734000,1609754399999,94540451.09089460,80193,46675.17446000,45273645.69995090,0
1609754400000,969.88000000,984.93000000,885.00000000,965.49000000,71301.59345000,1609757999999,67126695.44809260,63660,36323.76013000,34228492.86885150,0
1609758000000,965.53000000,979.54000000,933.52000000,977.05000000,63040.37547000,1609761599999,60296495.18810510,58108,32762.98110000,31338480.36380460,0
1609761600000,977.23000000,1031.87000000,956.63000000,1020.00000000,61631.06251000,1609765199999,61180277.16864490,54070,32447.96832000,32212041.33954510,0
1609765200000,1020.09000000,1020.25000000,976.31000000,1012.69000000,58906.45273000,1609768799999,58775485.51514000,55859,29482.06964000,29417222.19513120,0
1609768800000,1012.85000000,1046.00000000,1002.66000000,1044.35000000,47902.57348000,1609772399999,48961617.79793190,48597,24580.72053000,25124255.85071790,0
1609772400000,1044.39000000,1058.00000000,1028.54000000,1041.07000000,52932.35687000,1609775999999,55207352.81848910,45714,26996.42047000,28156353.14178950,0
1609776000000,1040.94000000,1049.00000000,983.74000000,1010.63000000,66093.71928000,1609779599999,66580558.29036730,54017,32918.14990000,33151193.29440100,0
1609779600000,1010.72000000,1027.07000000,986.11000000,999.86000000,39448.98297000,1609783199999,39629361.96846850,40066,19356.92940000,19444476.91458340,0
1609783200000,999.86000000,1025.69000000,999.38000000,1015.34000000,28115.87983000,1609786799999,28496158.70473390,32774,14815.36192000,15016920.32987950,0
1609786800000,1015.51000000,1048.04000000,1011.72000000,1042.90000000,29626.73266000,1609790399999,30584965.50592900,31295,14969.47773000,15451804.23341050,0
1609790400000,1042.90000000,1049.99000000,1018.46000000,1020.11000000,26026.69285000,1609793999999,26975323.16714980,29476,11833.04478000,12269233.77452580,0
1609794000000,1020.60000000,1037.22000000,993.29000000,1006.93000000,31996.23844000,1609797599999,32342933.69129530,32013,15699.79503000,15868226.88140830,0
1609797600000,1006.93000000,1025.00000000,1004.18000000,1013.60000000,12882.53672000,1609801199999,13062402.52495980,15738,6488.63328000,6578988.23372430,0
1609801200000,1013.60000000,1047.54000000,1002.51000000,1042.23000000,26480.97110000,1609804799999,27136081.46383320,27005,13508.30826000,13845987.08529880,0
1609804800000,1042.24000000,1136.04000000,1042.24000000,1096.29000000,74101.24818000,1609808399999,81270986.85141550,73711,38029.32416000,41702055.45081000,0
1609808400000,1096.34000000,1117.39000000,1064.65000000,1116.05000000,52075.68270000,1609811999999,57042851.88795390,66437,26411.71447000,28935054.63238530,0
1609812000000,1115.87000000,1117.34000000,1069.80000000,1079.65000000,33107.96791000,1609815599999,36128336.67570380,47778,15288.49935000,16685430.54379780,0
1609815600000,1079.56000000,1088.66000000,995.62000000,1002.51000000,55800.35361000,1609819199999,58068845.79355250,61251,26047.58008000,27070020.87675420,0
1609819200000,1002.26000000,1031.32000000,988.78000000,1004.72000000,49845.56171000,1609822799999,50411726.13149460,52449,24203.15831000,24483902.72482900,0
1609822800000,1004.73000000,1024.71000000,975.51000000,990.45000000,49313.54837000,1609826399999,49355328.83371360,52102,24748.91789000,24775277.63554960,0
1609826400000,990.47000000,1022.44000000,979.70000000,1015.89000000,36901.34092000,1609829999999,37004064.09199760,43309,19394.82753000,19456818.73510540,0
1609830000000,1015.83000000,1025.43000000,1001.46000000,1003.73000000,18369.62149000,1609833599999,18596586.89213190,26022,9268.42671000,9382828.10005490,0
1609833600000,1003.85000000,1045.22000000,1003.85000000,1027.71000000,25366.84693000,1609837199999,26115080.90263660,33702,13030.34493000,13411276.80363430,0
1609837200000,1027.58000000,1050.99000000,1022.92000000,1036.21000000,21578.49803000,1609840799999,22424257.44895520,33229,10828.12823000,11249924.54218720,0
1609840800000,1036.20000000,1042.63000000,1015.59000000,1028.64000000,19005.87068000,1609844399999,19565765.07207170,27748,9573.65904000,9857510.75622280,0
1609844400000,1028.78000000,1043.80000000,1024.36000000,1042.74000000,14978.17025000,1609847999999,15494576.71955960,22699,7607.73610000,7872001.97587250,0
1609848000000,1042.92000000,1056.05000000,1028.13000000,1029.71000000,20848.99206000,1609851599999,21691036.18843900,30026,10343.21921000,10765251.94551820,0
1609851600000,1029.72000000,1042.04000000,1023.73000000,1024.83000000,14521.39006000,1609855199999,15032000.23299670,18104,7039.35051000,7288600.32671970,0
1609855200000,1024.88000000,1050.00000000,1002.92000000,1049.18000000,30520.91562000,1609858799999,31252981.12170960,31649,15621.02850000,15996083.89733970,0
1609858800000,1049.45000000,1065.36000000,1037.66000000,1054.31000000,24003.55450000,1609862399999,25224207.20931140,24597,11836.73070000,12440828.57512300,0
1609862400000,1054.31000000,1085.39000000,1039.01000000,1067.36000000,33136.25651000,1609865999999,35312248.06868220,32170,17242.65685000,18371571.59088850,0
1609866000000,1067.71000000,1086.79000000,1062.37000000,1083.98000000,20997.57025000,1609869599999,22522799.10802750,21140,10478.86753000,11243278.79996980,0
1609869600000,1083.99000000,1096.77000000,1073.03000000,1076.84000000,23754.15436000,1609873199999,25781745.29861420,23922,11068.43568000,12015459.01126910,0
1609873200000,1076.71000000,1111.40000000,1046.93000000,1099.17000000,42939.04348000,1609876799999,46591916.53197330,38594,21731.24471000,23585981.13631690,0
1609876800000,1099.66000000,1106.00000000,1081.56000000,1101.51000000,26089.59417000,1609880399999,28530518.83359070,26389,13787.63350000,15079182.31921520,0
1609880400000,1101.91000000,1105.97000000,1077.46000000,1085.00000000,23971.97279000,1609883999999,26240227.82239800,24048,11769.91575000,12889552.62721250,0
1609884000000,1085.23000000,1125.39000000,1084.98000000,1112.39000000,24284.66197000,1609887599999,26956679.48725230,24471,11178.18727000,12399955.25356080,0
1609887600000,1112.49000000,1119.00000000,1085.00000000,1103.01000000,31517.41077000,1609891199999,34703610.75086210,30739,15420.37916000,16982113.86773200,0
1609891200000,1102.98000000,1114.19000000,1066.98000000,1082.76000000,40570.18833000,1609894799999,44043527.73440800,41260,19556.56135000,21223211.23342020,0
1609894800000,1082.78000000,1087.80000000,1058.83000000,1073.58000000,24323.60721000,1609898399999,26114069.26404030,27708,11165.46905000,11990489.91404910,0
1609898400000,1073.49000000,1088.42000000,1073.49000000,1079.23000000,16711.87494000,1609901999999,18086711.19588280,20864,8029.90019000,8691024.07274460,0
1609902000000,1079.70000000,1084.77000000,1064.17000000,1077.55000000,18164.87208000,1609905599999,19475508.87206590,21902,8789.51082000,9422017.25502420,0
1609905600000,1077.55000000,1140.83000000,1074.96000000,1123.45000000,51435.10367000,1609909199999,57319310.64625300,57068,26296.14115000,29300952.57404760,0
1609909200000,1123.46000000,1129.99000000,1090.00000000,1105.31000000,32020.02785000,1609912799999,35581681.44740230,39241,17073.96168000,18976757.71011410,0
1609912800000,1105.28000000,1122.02000000,1101.30000000,1116.97000000,18998.64528000,1609916399999,21154094.74943190,27169,10407.82435000,11588852.22241090,0
1609916400000,1116.97000000,1126.18000000,1093.94000000,1109.80000000,23158.10778000,1609919999999,25776878.88351550,29461,11694.08722000,13021394.62720150,0
1609920000000,1109.89000000,1126.70000000,1093.39000000,1112.98000000,26038.40218000,1609923599999,28929903.71487270,30909,14175.45594000,15760573.31389590,0
1609923600000,1112.61000000,1114.46000000,1093.00000000,1101.50000000,24589.86677000,1609927199999,27108108.66977510,24521,11640.29378000,12832870.17334400,0
1609927200000,1101.28000000,1122.17000000,1099.46000000,1117.41000000,14738.39918000,1609930799999,16412346.86514660,17127,7781.71446000,8665142.48988250,0
1609930800000,1117.49000000,1169.91000000,1114.04000000,1155.30000000,41482.75007000,1609934399999,47614902.21596120,42220,21162.74699000,24283288.73946160,0
1609934400000,1155.00000000,1162.21000000,1126.51000000,1146.95000000,23112.74020000,1609937999999,26443507.50473640,26895,11382.67587000,13022480.57839390,0
1609938000000,1147.18000000,1151.73000000,1123.88000000,1138.06000000,22173.02065000,1609941599999,25174448.78970650,26810,11004.27295000,12495018.81066270,0
1609941600000,1138.11000000,1150.30000000,1128.19000000,1137.06000000,21735.45346000,1609945199999,24764371.90454850,27708,12257.60492000,13965031.10215270,0
1609945200000,1136.74000000,1157.33000000,1134.09000000,1146.91000000,15199.24957000,1609948799999,17443255.26600080,18215,7794.81755000,8944724.63020300,0
1609948800000,1146.91000000,1196.60000000,1146.91000000,1175.79000000,46340.83405000,1609952399999,54535283.47546450,44335,22805.09720000,26827792.61827060,0
1609952400000,1175.84000000,1211.69000000,1173.65000000,1195.79000000,33425.80793000,1609955999999,39911559.98607460,33530,16613.01437000,19836558.63771610,0
1609956000000,1195.88000000,1212.61000000,1187.00000000,1195.05000000,23049.03535000,1609959599999,27635271.71262010,24443,12033.05350000,14429327.08339080,0
1609959600000,1195.10000000,1208.71000000,1158.16000000,1165.27000000,29807.94125000,1609963199999,35548152.22196180,29924,14293.29629000,17056457.13862340,0
1609963200000,1164.02000000,1211.73000000,1120.00000000,1201.55000000,58881.48005000,1609966799999,68578508.29325660,58322,29335.20163000,34188033.95340410,0
1609966800000,1200.99000000,1204.82000000,1177.21000000,1183.51000000,33305.25071000,1609970399999,39616689.01287670,37338,16809.20305000,19996871.57639080,0
1609970400000,1183.78000000,1196.88000000,1176.12000000,1180.96000000,12910.86543000,1609973999999,15354856.00333400,16162,6451.66739000,7673929.51782150,0
1609974000000,1181.01000000,1216.36000000,1178.68000000,1211.47000000,24867.34855000,1609977599999,29791943.39045110,26168,13550.38288000,16230747.90227570,0
1609977600000,1211.71000000,1224.18000000,1190.52000000,1203.02000000,30227.44135000,1609981199999,36541415.65533050,33983,14459.31667000,17482451.61130780,0
1609981200000,1203.01000000,1213.83000000,1199.01000000,1203.40000000,19520.08193000,1609984799999,23551315.02052770,22087,9796.98340000,11822994.76295570,0
1609984800000,1203.67000000,1208.66000000,1182.86000000,1199.40000000,20049.40061000,1609988399999,23962599.05698900,24902,10612.61166000,12680479.57430680,0
1609988400000,1199.46000000,1228.28000000,1197.21000000,1217.11000000,26139.26523000,1609991999999,31777028.35869920,29839,12771.27661000,15521669.33982150,0
1609992000000,1216.73000000,1220.37000000,1205.00000000,1214.62000000,15516.00118000,1609995599999,18822648.97404040,19963,7879.10090000,9559167.48865850,0
1609995600000,1214.64000000,1221.80000000,1206.87000000,1211.70000000,15055.67239000,1609999199999,18265551.43376680,18790,8082.29103000,9805406.78218500,0
1609999200000,1211.63000000,1215.18000000,1187.72000000,1202.04000000,13028.10943000,1610002799999,15670715.59080060,17770,5919.04106000,7120913.14985090,0
1610002800000,1202.01000000,1207.70000000,1183.00000000,1188.57000000,13560.30670000,1610006399999,16199177.55721370,17537,6463.00497000,7720709.19660100,0
1610006400000,1188.25000000,1200.39000000,1160.44000000,1197.27000000,21120.92525000,1610009999999,24955199.98521070,24879,9657.53169000,11416522.73172130,0
1610010000000,1197.32000000,1206.68000000,1182.57000000,1206.55000000,13780.68080000,1610013599999,16452757.42775160,18045,6988.98793000,8346708.70904670,0
1610013600000,1206.37000000,1207.00000000,1182.41000000,1184.79000000,11811.08057000,1610017199999,14074254.91864510,16053,5389.13073000,6423808.78026220,0
1610017200000,1184.86000000,1206.99000000,1184.67000000,1202.92000000,14235.09783000,1610020799999,17020098.56514970,18198,8047.64588000,9621698.73431140,0
1610020800000,1203.06000000,1230.74000000,1199.59000000,1228.94000000,22571.51950000,1610024399999,27401231.67057020,27114,11667.56204000,14170042.58538450,0
1610024400000,1228.76000000,1232.60000000,1212.02000000,1220.36000000,16690.62707000,1610027999999,20425641.66992190,25820,7978.22595000,9766388.89099880,0
1610028000000,1220.24000000,1231.00000000,1217.35000000,1225.98000000,13695.47466000,1610031599999,16771077.05069570,21420,7425.91973000,9093847.15557730,0
1610031600000,1225.99000000,1253.20000000,1218.00000000,1252.55000000,19242.23320000,1610035199999,23809188.09824020,32808,9461.74816000,11707047.57893030,0
1610035200000,1252.62000000,1279.10000000,1240.05000000,1265.65000000,33575.14159000,1610038799999,42456525.40977730,47210,18030.62437000,22805074.09295400,0
1610038800000,1265.66000000,1275.00000000,1260.67000000,1271.94000000,16951.21737000,1610042399999,21500959.53249620,30594,8923.32651000,11320584.74472690,0
1610042400000,1271.88000000,1291.03000000,1139.83000000,1223.46000000,50732.56166000,1610045999999,62730674.31272600,53885,24107.85897000,29833353.08516160,0
1610046000000,1222.02000000,1246.65000000,1172.88000000,1234.82000000,36254.46746000,1610049599999,43858956.47555180,46717,17917.95387000,21682252.70695220,0
1610049600000,1234.90000000,1245.98000000,1224.53000000,1243.65000000,17896.33758000,1610053199999,22109124.60052010,28098,9293.18154000,11481206.81964460,0
1610053200000,1243.49000000,1268.48000000,1240.88000000,1255.75000000,15869.63846000,1610056799999,19915420.60932000,26179,7951.80350000,9981609.55531490,0
1610056800000,1255.47000000,1260.41000000,1238.31000000,1246.14000000,9535.17180000,1610060399999,11940581.70359080,19500,4914.83914000,6154270.82817750,0
1610060400000,1246.19000000,1246.69000000,1202.41000000,1225.91000000,27621.54520000,1610063999999,33693716.78669850,36666,13672.04928000,16676473.10974290,0
1610064000000,1226.20000000,1233.18000000,1183.62000000,1184.30000000,19127.90343000,1610067599999,23226628.77838250,32595,8875.41069000,10782855.37934530,0
1610067600000,1184.25000000,1200.43000000,1160.55000000,1185.64000000,27574.75397000,1610071199999,32580032.50955000,40366,13620.29716000,16093887.29909530,0
1610071200000,1185.63000000,1187.21000000,1066.90000000,1112.20000000,57031.77608000,1610074799999,63737702.13914500,55661,27536.49184000,30735639.35197300,0
1610074800000,1112.81000000,1161.83000000,1106.47000000,1151.60000000,28390.80899000,1610078399999,32434182.31356420,37977,14236.13178000,16260842.05181900,0
1610078400000,1151.58000000,1178.46000000,1143.42000000,1170.04000000,25373.81692000,1610081999999,29581409.72800970,33008,13459.99641000,15695803.37913650,0
1610082000000,1170.19000000,1174.74000000,1143.35000000,1148.86000000,19825.31840000,1610085599999,22988535.16673350,29163,9298.46771000,10783372.09750260,0
1610085600000,1148.86000000,1183.01000000,1125.41000000,1175.69000000,22066.63548000,1610089199999,25525954.30093030,33123,11424.82296000,13217524.73020380,0
1610089200000,1175.64000000,1214.45000000,1167.62000000,1208.51000000,17704.42772000,1610092799999,21110473.40865890,25507,9609.21071000,11456711.24901160,0
1610092800000,1208.75000000,1210.00000000,1185.00000000,1200.73000000,17539.20268000,1610096399999,20964791.22730240,22300,8449.78950000,10103852.14053080,0
1610096400000,1200.61000000,1223.01000000,1186.99000000,1222.50000000,17076.39462000,1610099999999,20521271.36259580,21714,8886.22295000,10685688.39226860,0
1610100000000,1222.51000000,1271.41000000,1217.65000000,1252.38000000,37184.17479000,1610103599999,46325149.73209630,38646,19426.98746000,24199292.01823740,0
1610103600000,1252.38000000,1267.15000000,1242.95000000,1256.63000000,27904.37207000,1610107199999,35006365.71422420,30489,13953.39845000,17503557.41601040,0
1610107200000,1256.65000000,1274.71000000,1227.41000000,1251.28000000,29001.39684000,1610110799999,36408601.64986840,30996,13743.05864000,17253310.11535540,0
1610110800000,1251.47000000,1257.48000000,1223.08000000,1251.45000000,21593.35412000,1610114399999,26796021.34251890,26693,11040.36561000,13699259.16063430,0
1610114400000,1251.63000000,1258.56000000,1238.78000000,1258.50000000,13948.67016000,1610117999999,17428164.73544940,20123,7068.89354000,8832819.13346690,0
